0,DEER HORN CYPRESS - RED TAG MEANS IT IS OVER 300 YEARS OLD, GREEN TAG IS BETWEEN 100 - 300 YEARS OLD
0,BIRD STANDING ON A ROCK IN THE LAGOON AT HORN POND. NOT SURE WHAT KIND IT IS
8,THE FOG HORN IS IN THE WHITE TOWER BEHIND THE RED BELLHOUSE. MY POSITION BLOCKS THE LIGHTHOUSE; IT'S BEHIND THE FOG TOWER.
0,IC1433 DEVILS TOWER NATIONAL MONUMENT WY WYOMING A LONG HORN BULL GRAZES IN A FIELD BELOW DEVILS TOWER AT DEVILS TOWER NATL MONUMENT IN WYOMING
8,THE SAME TOWER AS IN THE OTHER PHOTOS IN THIS SET, IN NOVEMBER 2004 AFTER THE MICROWAVE HORN ANTENNAS WERE REMOVED.
2,PERFECT SETTING BY THE GOLDEN HORN TO HAVE ANOTHER GLASS OF WINE
0,CORAL REEF PAINTING BY ARTIST ANA BIKICFLORIDA FAUNA MARINE LIFE BLUE TANG SEA FANS AND ELK HORN
2,CAUGHT AS FOUR BIG HORN SHEEP CROSSED THE TWO-LANE HIGHWAY NEAR LINCOLN, MONTANA.
2,PLATA VERDE SILVER MINE LOCATED IN THE VAN HORN MTS. OF WEST TEXAS
8,A VIEW OF THE KARAKOY AREA IN BEYOGLU,ISTANBUL (WITH THE GALATA TOWER) THE WATER IN FRONT IS THE GOLDEN HORN NOT THE BOSPHORUS
0,THIS EWE AND HER LAMB REST ON ROCKS NEAR TOWER FALLS ONE SUNNY AFTERNOON.THEY ARE BIG HORN SHEEP.
0,A BIG HORN SHEEP IN THE MOUNTAINS OF GLACIER NATIONAL PARK IN MONTANA.
0,SPOTTED THIS GRAMOPHONE WITH A STRIKING BLUE HORN BEHIND A WINDOW IN CULEMBORG.
2,BIG HORN SHEEP RESTING. WISH THERE WERE MOUNTAINS IN THE BACK GROUND.
8,ALSO KNOWN AS THE MULE HOUSE,THERE WERE LONG HORN CATTLE IN THE FIELD BEHIND THE HOUSE
2,BIG HORN SHEEP IN THE ROCKY MOUNTAINS OF COLORADO.
2,A VIEW OF THE EYSTRA HORN (EAST HORN) FROM THE BLACK PEBBLE BEACH AT HVALNES IN SOUTH EAST ICELAND
0,LONG HORN CATTLE OVER OUR BBR RESTURANT TABLE
2,THESE ARE WILD LONG HORN SHEEP THAT COME DOWN FROM THE MOUNTAIN AND HANG OUT IN THIS NEIGHBORHOOD PARK.
0,THE ALPHORN IS A BRASS INSTRUMENT, CONSISTING OF A NATURAL WOODEN HORN OF CONICAL BORE USED BY MOUNTAIN DWELLERS IN SWITZERLAND.
8,THE BOYS LOVED HONKING THE HORN IN THE CAR CART.
2,HERE YOU CAN ACTUALLY SEE WHERE THE BULL BROKE HIS HORN AGAINST THE WALL IN RAGE. YEAH, THAT'S BLOOD.
8,A WALL DECOR DISPLAYED IN THE HOUSES OF INDIGENOUS PEOPLE IN NORTHERN LUZON. NOTICE THE WEAVING AROUND THE ANIMAL'S HORN AND HEAD.
2,THE STREET SCENE (WITH OLD HORN &AMP;AMP; HARDART BUILDING )IS DWARFED BY THE SKYSCRAPERS.
8,ACCROSS THE STREET FROM THE LOG HOME WITH THE BIG HORN MOUNTAINSIN THE BACKGROUND. PHOTO TAKEN BY HOSANA
2,THOSE ARE BIG HORN SHEEP NEAR THE WATER BY THE RIVER.
0,PALE GREEN JADE CUP IN HORN SHAPE
8,FERRIES AND SHIPS SAIL THE GOLDEN HORN IN THE FOREGROUND WITH THE SILHOUTTE OF THE GALATA TOWER AT SUNSET
0,A TRUE TEXAS SIGHT. A BEAUTIFUL LONG HORN BULL STANDING IN A FIELD OF BLUEBONNETS. LIFE IS GOOD.
2,RIVER IN THE BIG HORN MOUNTAINS ON OUR WAY TO CODY
2,WE SAW THIS BULL  TODAY ABOUT 30 YARDS OFF THE HIGHWAY IN THE BIG HORN NATIONAL FORREST IN EASTERN WYOMING.
0,PANDA CUB PORTRAIT DONE IN &AMP;QUOT;REVERSE SCRIMSHAW&AMP;QUOT; ON BLACK BUFFALO HORN
0,BIG HORN SHEEP IN SILVER PLUME NEAR OUR HOUSE
2,ASPEN TREES RISE TOWARD THE SKY ALONG THE HORN CREEK HIKING TRAIL NEAR WESTCLIFFE, COLORADO.
2,AN OLD WHITE RHINO IN AN ANIMAL PARK. THE HORN IS SO LONG IT INTERFERES WITH HIS EATING
2,BIG CLOUD IN THE BIG HORN MOUNTAINS (WY 16)
8,THE FOG HORN IN THE ROOF OF THE DOME USED AS A SOUND EFFECT FOR HOME RUNS AND TOUCHDOWNS.
0,LATE SUMMER FLOWERS AT CAPE HORN LAKE NEAR STANLEY, IDAHO.
2,BIG HORN SHEEP ON THE SIDE OF THE ROAD IN MONTANA.
2,CABLE CAR IN THE CLOUDS AT THE TOP OF KITZBUEHLER HORN
0,BULL HORN AND DRESSER IN ABANDONED HOUSE
2,YOU CAN STAND IN FRONT OF THIS LIGHTHOUSE AS THE FOG HORN BLASTS AND IT SHAKES THE GROUND UNDER YOU.
0,BEAUTIFUL LAKE IN BIG HORN MOUNTAINS
8,~YEARS OF SUMMER CHILDRENRUNNING BAREFOOT FREE IN THE DUSTY ROADS 'TIL DUSK&AMP;AMP; THE HORN OF THE NIGHTTRAIN CALLS THEM HOME ~
0,OLD SHEEP HORN IN A 200 YEAR OLD BARN IN ICELAND. BEST VIEWED AT ORIGINAL SIZE.
2,230 LINE OVERLOOKING SHERIDAN WYOMING. BIG HORN MOUNTAINS IN THE BACK GROUND
8,THE HORSES WANDERING THE ROAD ON THE WAY THROUGH THE LITTLE BIG HORN BATTLEFIELD IN MONTANA.
2,CONRAIL SD50 NO. 6749 LEADS A WESTBOUND TV TRAIN APPROACHING THE ROUTE 53 BRIDGE NEAR CRESSON, PA.
2,STRIPPED CORK TREES BESIDE THE ROAD ON THE WEST COAST OF PORTUGAL - EN ROUTE TO LISBON
2,VIEW THROUGH THE REAR WINDOW OF AN ABANDONED PICK-UP TRUCK ALONG ROUTE 66 IN ARIZONA.
2,THE ROUTE I TOOK IN THE MORNING FROM HOUSE TO CAR
0,CZECH REPUBLIC_PRAGUE_SIDE STREET IN MALA STRANA DISTRICT, EN ROUTE TO PRAGUE CASTLE
0,STANDING BY THE ROUTE 66 SIGN AT STUCKEYS SOMEWHERE IN NEW MEXICO
2,AN OLD BUILDING ALONG ROUTE 66 AND THE TRAIN TRACKS IN KINGMAN, ARIZONA. HARLEY-DAVIDSON DEALER IN KINGMAN DID THE RECREATION.
0,OK, JUST ONE PINK HOUSE, BUT A VERY PINK DOOR, EN ROUTE FROM MY HOUSE TO FLIPNOTICS IN SOUTH AUSTIN.
2,GENIUS! THE ROUTE WAS MADE IN THE RIVER BED
2,AT THE BLACK CHERRI LOUNGE ON ROUTE 20 IN GARY, INDIANA
0,A WATER BAG HANGING IN FRONT OF A CAR AT THE ROUTE 66 MUSEUM IN CLINTON, OKLAHOMA.
2,RIDING OVER A BRIDGE SOMEWHERE AROUND HOMEBUSH.TAKEN WHILE RIDING MY BIKE ON THE NORTH SYDNEY ROUTE FOR THE SYDNEY SPRING CYCLE.
0,KASANDRA AND MONICA IN FRONT OF AN OLD TRAIN TUNNEL ON KETTLE VALLEY BIKE ROUTE (WE BIKED 24 KM)
2,AN ORIGINAL ROUTE 66 ROAD SIGN IN THE ROUTE 66 STATE PARK MUSEUM.
2,ROUTE 66 ROAD SIGN WITH THE SPRING RIVER IN THE BACKGROUND. - KELLOGG LAKE PARK @ CARTHAGE, MO
0,A TRAIN RUNNING ALONGSIDE ROUTE 66 NEAR NEEDLES, CA.
2,ROUTE 20 IS CLOSED TO NEW LIFE DUE TO NEW TUNNEL UNDER THE HIGHWAY FOR THE NEW BIKE/ WALKING PATH
0,THERE WAS A FALLEN TREE EN ROUTE AROUND DERWENTWATER LAKE AND SOMEONE HAD STARTED PILING MINI CAIRNS ON IT....WONDERFUL!
2,A PIG NEAR TO THE ROAD TO THE NORTH ROUTE
0,TOOK A TRAIN RIDE IN A DIFFERENT ROUTE TO MY HOUSE AND LANDED UP ON CHRISTOPHER STREET.
2,BITS OF FROST TRAPPED BETWEEN THE PLANES OF GLASS IN MY AIRPLANE WINDOW, EN ROUTE TO SALT LAKE CITY.
0,ABANDONED TELEPHONE POLES AND ELECTRIC METERS AT A FORMER CAMP GROUND ALONG ROUTE 66 IN SELIGMAN, ARIZONA
2,FISHING BOAT DOCKED IN NEW LONDON CT. THAT IS THE ROUTE 95 BRIDGE THAT SPANS THE THAMES RIVER
0,NISEKO GRAN-HIRAFU SKIING GROUND ACENO.2QUAD, REGULAR ROUTE BUS IN HOKKAIDO. THIS PHOTO IS TOKEN ON AUGUST 15,'08.
0,CONNEXXION BUS. SINCE A LONG TIME A GREEN BUS ON ROUTE 157 TO ALMERE, HERE AT AMSTELSTATION IN AMSTERDAM.
2,BEFORE CROSSING EACH BRIDGE THERE WAS A DEDICATED BIKE ROUTE UP HILLSIDES NEAR THE BRIDGES
8,LOOKING THROUGH GRASS TOWARDS THE DRY STONE WALL THAT FORMED PART OF THE EMBANKMENT OF THE RAILWAY ROUTE BELOW MINNINGLOW, DERBYSHIRE
0,THIS WOODEN PEDESTRIAN BRIDGE OVER OLD MINE ROAD IS WEST OF ROUTE 72.
0,SITTING ON A PINK TOILET ON ROUTE 66 IN SELIGMAN ARIZONA DURING OUR ROAD TRIP
0,A HOUSE WITH A &AMP;QUOT;LOVE&AMP;QUOT; SIGN ALONG ROUTE 7 IN VERMONT.
2,EN ROUTE TO THE HILL COUNTRY:  THE FIRST DR. PEPPER BOTTLING PLANT IN US, 1891, IN DUBLIN, TX
8,THIS BUS HAS HAD THE 32 ROUTE BRANDING REMOVED, EXCEPT FOR THE RUNNING HEADING ALONG THE ROOF ABOVE THE WINDOWS.
0,SELKENT 18496 ON ROUTE 47 TOWARDS BELLINGHAM (CATFORD BUS GARAGE) IS SEEN IN BROOKMILL ROAD DEPTFORD. 19/07/10.
2,THE GOLDMAN SACHS BUILDING IN NEW JERSEY AS VIEWED FROM HUDSON RIVER EN ROUTE TO STATEN ISLAND
0,BATHROOM SINK IN CAR #8 OF EXPRESS TRAIN 731 EN ROUTE FROM NANJING TO SHANGHAI
0,TRACK AND WATER TOWER BESIDE ROUTE 66
0,EXAMPLE OF BUS STOP DISPLAY FOR STOP WITHOUT SHELTER. ROUTE MAPS CURVED AROUND POLE
0,A GEODESIC DOME BAR SERVING PIZZA AND BEER. COLORADO ROUTE 96. SANGRE DE CHRISTO MOUNTAINS IN THE BACKGROUND.
2,A PACK BURRO EN ROUTE UP THE MOUNTAIN ROAD NEAR TOLUQUILLA.
2,AN OLD ROAD SIGN DIRECTING YOU WHERE TO HEAD IN ADRIAN, TEXAS, THE MIDPOINT OF ROUTE 66.
2,A PASSING HILL IN THE FOG FROM OUR TRAIN WINDOWN EN ROUTE
0,DAMP WATER ROUTE ALONGSIDE TRAM ROAD NEAR WAKULLA BEACH.
2,AN OLD CAR STANDS AS A REMINDER OF ROUTE 66 HERITAGE NEAR THE PETRIFIED FOREST IN ARIZONA
0,11/08/04TAKEN FROM MY CAR WINDOW EN ROUTE TO WORK IN SONOMA, CA.
0,IN BERLIN, NJ, WHERE A SIGN PAINTING COMPANY AND A BAKERY SHARE A BUILDING ON US ROUTE 30.
0,BIKE BOX IN VANCOUVER FACILITATES A CROSSING OVER BUSY GEORGIA ST. TO BIKE ROUTE ALONG PENDER.
6,STAGECOACH SOUTH WEST ADL/M.A.N. ENVIRO 300 FOR GREEN PARK &AMP;AMP; RIDE ROUTE IN EXETER BUS STATION LOWER LEVEL.
2,OLD WATER TOWER, PROBABLY AT YAROSLAVL STATION ON THE TRANS-SIBERIAN TRAIN ROUTE IN RUSSIA.
8,BURNT HOUSE IN AFTON, OKLAHOMA, ACROSS THE ROAD FROM THE AVON COURT ON THE OLD ROUTE 66.
8,WITH THE WATER NOW UNDERGROUND JUST BELOW REES SADDLE, WE'RE VIEWING THE ROUTE TAKEN WITH MT.CLARKE STANDING PROMINENTLY IN THE BACKGROUND
2,TYRE TRACKS IN THE RED SAND - CANNING STOCK ROUTE
8,THE ROUTE FOR THE LIGHT RAIL LINE IN KUALA LUMPUR ON THE ROOF OF THE TRAIN
8,STANDS IN THE DOOR CALLING TO PEOPLE ON THE STREET WHAT ROUTE THEY ARE DRIVING AND IN SOME CASES COLLECTS THE MONEY.
0,A ROAD SIGN ON THE LAKESHORE ROUTE AROUND KASTANIENBAUM, NEAR LUCERNE
2,SOMEHOW THE MOUSEY'S HEAD GOT SQUISHED BY THE CAKE BOX'S TOP EN ROUTE TO SAM'S HOUSE
0,IY7246 ROAD SIGN BIKE ROUTE SIGN YIELD TO PEDESTRIAN IN CROSSWALK SIGN PEDESTRIAN CROSSING SIGN REGULATORY SIGNS
0,OLD CHEVY TRUCK NEXT TO RANCH HOUSE CAFE SIGN IN TUCUMCARI, NEW MEXICO ON ROUTE 66
0,UNKNOWN BRIDGE OVER UNKNOWN RIVER BUT IT'S THAT CLASSIC ROUTE 101 STYLING AGAIN. *SIGHS CONTENTEDLY*
0,A CASCADES DINING CAR ON A TRAIN PASSING BY ROYAL BROUGHAM WAY EN ROUTE TO KING STREET STATION.
0,A HUGE WATERING CAN LEANS TOWARD A FLOWER BED IN THE MEDIAN WHERE ROUTE 11 COMES INTO STAUNTON, VIRGINIA.
0,VILLAGE SCENES EN ROUTE - BRIDGE OVER A RIVER
2,INTERSTATE 71 LOOKING NORTH, FROM THE PEDESTRIAN BRIDGE OVER THE HIGHWAY BETWEEN MORSE ROAD AND ROUTE 161.
2,EX MILAN CAR 1811 ON THE MUNI HERITAGE STREET CAR ROUTE 'F' LINE. SEEN IN MARKET STREET, SAN FRANCISCO.
0,BAMBOO INSTEAD OF GRASS IN THIS FRONT LAWN ON OUR BUS ROUTE
2,. . THE REMAINS OF BISHOPSTONE BEACH STATION WATCHES THE LATEST IN TRAIN TECHNOLOGY RACE BY EN ROUTE TO SEAFORD.
0,CEMETERY MONUMENT WITH A TREE THEME AT PRICE CEMETERY, ALONG ROUTE 37 NEAR ESSEX, OHIO IN UNION COUNTY.
0,A WHITE PASS AND YUKON ROUTE (WP&AMP;AMP;YR) TRAIN CAR IN SKAGWAY, ALASKA.
2,THIS WAS TAKEN FROM THE AIRPLANE WINDOW EN ROUTE FROM FRANKFURT TO PARIS.&LT;I&GT;PHOTO BY KEVIN BORLAND.&LT;/I&GT;
0,SWIMMING IN A TRAIN ROUTE BOX IN TIMES SQUARE.
2,BROKEN TREE BESIDE OUR HOUSE, ON ROUTE TO THE BEACH
1,OUR ROUTE WAS A LITTLE ABOVE THE RED LINE, STAYING ON THE SOLID ROCK ABOVE THE SCREE.
0,NEW ROAD BRIDGE OVER ROUTE OF FUTURE RAILWAY IN GALASHIELS
0,NICOLE ON BUS IN PHILLY, EN ROUTE TO TRAIN STATION
2,PACKHORSE BRIDGE AT MOULTON, NEAR NEWMARKET. A MEDIEVIL STONE BRIDGE ON THE ROUTE FROM CAMBRIDGE TO BURY ST EDMUNDS.
2,A PIG AND A PIGLET NEAR TO THE ROAD TO THE NORTH ROUTE
2,12 MAY 2007NICOLE DISCOVERS THAT THE BIKE ROUTE HAS BEEN CLOSED FOR ROAD REPAIR IN AMBOISE, FRANCE
2,IT STARTS DOWN IN THE VALLEY... THEN CONTINUES ON A BIKE TRAIL FOLLOWING THE ROUTE OF AN OLD TRAIN LINE
2,EN ROUTE TO SINGAPORE, WE PASSED THIS SMALL CAY IN THE OCEAN AFTER CROSSING THE NORTHERN COAST OF WESTERN AUSTRALIA
0,RED-TAIL HAWK SITTING ATOP A LIGHT POLE ON ROUTE 29 NEAR LAUREL, MD. IN NOVEMBER 2010.
8,THERE IS YELLOW PAINT + MARKS WITH CIRCLES AROUND THE + ON THE ROCK MARKING THE ROUTE
2,TYPICAL WOODEN HOUSE ON THE ROUTE TO ZAKOPANE DAYTRIP TO ZAKOPANE IN THE MOUNTAINS.  WINTER HOLIDAY BASED IN KRAKOW, POLAND,
0,I THOUGHT OF ITA, SHE'S IN MENDOZA - ARGENTINA. AMTRAK TRAIN BATHROOM EN ROUTE TO LA.
2,STREET LAMP IN THE PAVEMENT TO MARK BICYCLE ROUTE
0,ROUTE IN RIVER BED
2,MAP OF DIFFERENT TRAIN ROUTE IN THE WALL
8,JUST AROUND THE CORNER THE PARETE DEL CHIADO. THE LITTLE ROUTE BOOK BOX IS VISIBLE.
0,MULLEYS OPTARE ON ROUTE A44 FOR MILDENHALL AT THE BUS STOP IN ST ANDREWS STREET SOUTH IN BURY ST EDMUNDS
2,THE BIGGEST AND BADDEST SHOE TREE I EVER SAW! (OFF ROUTE 50 IN NV)
0,ROUTE 66 ROAD TRIP ARIZONA - HISTORIC DISTRICT OF WILLIAMS, AZ, NEAR FLAGSTAFF. ROTARY CLUB CLOCK ERECTED 2010.
2,THIS BUILDING HERE HAS THE APPEARANCE AND SIZE OF AN OLD WOODEN RAILROAD BOX CAR. IN SEARCH OF ROUTE 66
2,SHOT TAKEN FROM THE WINDOW OF A TRUCK ON ROUTE 91 NEAR THE OXBOW IN EASTHAMPTON MASSACHUSETTS
0,FEMALE BUS DRIVER (RARE) PARKING BUS IN MIDDLE OF TRAFFIC TO EXIT AND CHANGE HER ROUTE SIGN (COMMON)
8,OVERLOOKING THE RIVER NEAR SHIBUKAWA STATION ALONG THE JR ROUTE FROM TOKYO TO THE ONSEN. THE BRIDGE AT TOP SUPPORTS THE JR LINE.
2,HEADING HOME OVER THE ROUTE 202 BRIDGE AFTER RIDING DOWN TO PHILLY TO SEE THE ANNUAL BIKE RACE.
0,TRANSDEV LONDON  DE28 ON ROUTE 371 CLIMBS A ROAD HUMP IN EDEN STREET KINGSTON. 24/11/10.
0,ROUTE AROUND GRETA POINT - SCOPE FOR BOARDWALK FROM ROAD ACROSS BEACH
0,A CROSS SLOWLY LEANS ON TOP OF AN ABANDONED CHURCH ALONG ROUTE 66 IN AMBOY, CALIFORNIA.
2,FOOTPATH BRIDGE ON BIKE ROUTE AROUND THE USK RES. ERECTED LATE JANUARY 2010.
0,OLD RUSTY CAR OFF OF OLD ROUTE 66 IN OATMAN, AZ
2,A FEMALE MOOSE SPOTTED BY THE SIDE OF ROUTE 26 IN NEW HAMPSHIRE.
2,PHIBSBORO'S EUROCOACH MV 76 ON CROSS CITY ROUTE 121 TO......THE YELLOW SCROLLS BLENDING IN NICELY WITH THE IMP LIVERY
2,THESE PETROGLYPHS ARE ON A ROCK WALL ALONG THE COLORADO RIVER NEAR MOAB, UT, ON ROUTE 279.
2,A TUNNEL IN THE NORTH OF MADRID ON THE GREEN RING BIKE ROUTE
2,EN ROUTE TO ANCHORAGE: SINGLE LANE TRAFFIC IN MOUNTAIN TUNNELL.. TAKING TURNS WITH THE TRAIN. NOTICE THE TRAIN TRACKS!
2,EN ROUTE THROUGH THE LAKE DISTRICT WILDERNESS TO DALEGARTH, HIGHEST MOUNTAIN IN ENGLAND
2,ROUTE 66 SIGN PAINTED ON THE GROUND AT THE CONOCO TOWER GAS STATION IN SHAMROCK, TEXAS.
2,VIEW NEAR ROUTE 202MAHWAH, NJALL THE RED AND BRIGHT ORANGE TREES CAME DOWN IN THE STORM.
2,ROUTE 208 NOW IS RIGHT ABOUT WHERE THAT TELEPHONE POLE IN THE BACKGROUND IS.
2,PICTURE TAKING OUT THE PASSENGER'S WINDOW WHILE DRIVING ACROSS THE ROUTE 11 BRIDGE IN SALEM
0,A RED DOOR IN AN OLD HOUSE IN THE GHOST TOWN OF CUERVO, NM ON ROUTE 66.
2,ROUTE 43 TOLL EXPRESSWAY.. YOU CAN SEE HOW HUGE IT IS BY THE ADVERTIZEMENT SIGN TOP RIGHT OF COLUMN
2,EN ROUTE TO THE JUNGLE, WE TRAVELLED UP RIVER IN THIS LONG BOAT FOR ABOUT 3 HOURS
0,ROUTE 66 ROAD BED IN PAINTED DESERT
2,THE STREET SIGNS MARK THE 'SILK ROAD' WALKING ROUTE IN VANCOUVER'S IMPRESSIVE CHINATOWN.
0,A SHINY RED OLDS PARKED IN FRONT OF THE HOTEL WEATHERFORD IN FLAGSTAFF DURING ROUTE 66 DAYS.
2,A TREE STANDS OUT AGAINST THE BLUE SKY ALONG MISSISSIPPI ROUTE 25 SUNDAY, SEPT. 28, 2008, NEAR KOCH, MISS.
8,A CLEAR VIEW OF THE DIRTY PATH LEADING JUST AROUND THE CORNER TO CAMP SHERMAN, PLUS THE WHOLE ROUTE UP THE MOUNTAIN
0,GREAT ALLEGHENY PASSAGE BIKE TRAIL BRIDGE IN FOREGROUND, PA ROUTE 381 BRIDGE IN BACKGROUND - OHIOPYLE, PA
0,A ROAD SIGN IN CEUTA SHOWING THE FERRY ROUTE TO ALGECIRAS IN MAINLAND SPAIN.
0,SOMEBODY KEPT FLYING IN CIRCLES AROUND THE PARADE ROUTE IN THEIR LITTLE AIRPLANE
0,THIS BUS ACTUALLY HAD BUS STOPS, A PRINTED TIME TABLE AND RAN ON A SCHEDULE AND A SET ROUTE AROUND THE SITE.
8,THE ARCHITECTURAL ROUTE UP THE MOUNTAIN ENDS IN A SQUARE WITH A TALL PAGODA OVERLOOKING A BEND IN THE RIVER AND THE GREEN HINTERLAND.
2,ANOTHER VIEW OF THE ROUTE 50 BRIDGE OVER THE SEVERN WITH BLURRY CAR LIGHTS.
2,A NEWSPAPER SELLER PRESSES HIS WARES AGAINST THE VAN DOOR EN ROUTE TO SANUR, BALI. JULY '10.
0,COLORFUL VICTORIAN BUILDING IN NEARBY MARGARETVILLE, ABOUT 10 MILES AWAY DOWN ROUTE 30.
2,SITE OF A FORMER ROUTE 66 TRUCK STOP NEAR GROOM.  THE TOWER WAS A GIMMICK TO GET PEOPLE TO STOP.
2,EN ROUTE TO THE BIKE PATH IN JERSEY HORSE COUNTRY
0,FAMOUS LEANING WATER TOWER IN TEXAS ALONG ROUTE 66
0,HOT DOG JOHNNY'S NEON HOT DOG SIGN ON ROUTE 46 IN BUTTZVILLE, NJ. FRESH BUTTERMILK AND BIRCH BEER ON TAP!
0,A FLOWER PEEKING THROUGH A CRACK IN THE PAVEMENT OF ROUTE 66 NEAR JOHN'S MODERN CABINS
2,ANCIENT LANDMARK SPOTTED BY THE SIDE OF THE ROAD EN ROUTE TO RODEZ AIRPORT.
0,A CHURCH TOWER ALONG THE TOURIST WALKING ROUTE IN COPENHAGEN
0,DERELICT BUILDING WITH ROUTE 66 SIGN NEAR SPRINGFIELD, MISSOURI.
0,ROUTE 66 ROAD SIGN IN CHICAGO.
0,A CLOCK TOWER THAT STANDS AS A MONUMENT TO HISTORIC ROUTE 66 IN DOWNTOWN ALBUQUERQUE.
2,LOOWIT AND AND THE ELK ESCAPE ROUTE FROM THE SOUTH COLDWATER TRAIL IN MOUNT SAINT HELENS NATIONAL VOLCANIC MONUMENT
2,JEFF, DUNCAN AND DAVE CROSS A FIELD EN ROUTE FROM WELLER'S TOWN TO PENSHURST, DEEP IN THE KENT COUNTRYSIDE.
0,KP EN ROUTE TO SEDONA -  RED ROCK FROM IRON OXIDE IN SEDONA AREA
2,A BRIDGE ON THE PACIFIC COAST ALONG ROUTE ONE IN CALIFORNIA. AUGUST 2007.
8,EACH SCRIPTURE SHOULD BE UNDERLINED (PREFERABLY IN RED PEN), AND THE NUMBER OF THE ROUTE SHOULD BE PLACED IN THE COLUMN NEXT TO THE SCRIPTURE.
0,DAD TOOK THIS PHOTO TOO. HE HAD A NEWSPAPER ROUTE IN MANCHESTER, AND THIS HOUSE WAS ON IT.
2,WENT UP THIS BY MISTAKE, THE ROUTE STARTS ON THE ROAD BRIDGE TO THE WEST
0,A GOTHIC HOUSE ON A HILL ON ROUTE 9 IN WILMINGTON VERMONT EXPERIENCES THE BEAUTIES OF FALL FOLIAGE.
2,VIEW FROM OUR WINDOW IN THE PANARAMIC SCENIC TRAIN ROUTE FROM LUCERNE TO INTERLAKEN
0,LONDON GENERAL PVL396 ON ROUTE 171 IN NEW OXFORD STREET AWAITING A RETURN RUN TOWARDS CATFORD BUS GARAGE. 17/07/10.
2,BBC TV CAR ON THE ROAD IN SYRIA - EN ROUTE FOR LEBANON
2,ZILLA BUILT ME A ROCK BRIDGE TO TRY TO GET OVER TO STARFISH ISLAND...HAD  TO TAKE THE SHORT LEGGED PERSON'S ROUTE
2,OUR ROUTE UP THE WEST SIDE OF THE BOWL IN RED
8,ON MUCH OF THE ROUTE THE RAIL LINE WAS SEPARATED FROM THE ROAD BY A FENCE OF A ROW OF TREES.
0,FIRST BUS ROUTE 66 NEW ROAD BRIXHAM IN ALL OVER ARMY CAREER ADVERT
2,EN ROUTE HOME, A BRIEF GLIMPSE OF BLUE SKY BEFORE THE RAINS KICKED IN AGAIN.
2,A PIG NEAR TO THE ROAD TO THE NORTH ROUTE
8,HIBERNIANS SOCIAL PLAYING THE BALL ACROSS FIELD AS THE ROUTE TO THE WING IS BLOCKED BY ERIC AND CHERN LING.
2,THIS EC-TRAIN HAD TO CROSS THE BRIDGE OVER THE DANUBE AND &AMP;QUOT;DANUBE ISLAND&AMP;QUOT; EN ROUTE FROM VIENNA TO WARSCHAU.
0,ABELLIO SURREY 8091 IN SILVER LIVERY ON ROUTE 515 TOWARDS GUILDFORD IS SEEN IN EDEN STREET KINGSTON. 22/10/10.
2,YELLOW GATE MARIA (JULIE ANDREWS) RUNS ALONG IN ROUTE TO HER INITIAL ARRIVAL AT THE HOUSE
8,ROUTE 66 NEAR TUCUMCARI, NEW MEXICO. NOTICE THE BIG COW PIE ON THE GROUND IN FRONT OF THE CAR.
2,YES I LIKE TO PARK MY CAR IN THE MIDDLE OF THE ROAD TO TAKE PHOTOS... ROUTE 66 UP TO OATMAN...
2,INTERSECTION HEADING OVER THE BRIDGE TOWARDS ROUTE 1.  CARNEGIE LAKE VISIBLE ON RIGHT.
8,THE TOWER IN THE DISTANCE MARKS THE PELEE PASSAGE, A SHIP ROUTE BETWEEN THE CANADIAN MAINLAND AND PELEE ISLAND
2,BIRD PERCHED ON AN OLD TELEPHONE POLE ALONG WHAT WAS ROUTE 66 IN THE PAINTED DESERT AND PETRIFIED FOREST
2,THIS WAS TAKEN FROM THE AIRPLANE WINDOW EN ROUTE FROM FRANKFURT TO PARIS.&LT;I&GT;PHOTO BY KEVIN BORLAND.&LT;/I&GT;
0,THOUGHT THIS MAY HAVE BEEN A TOURIST ROUTE LIKE THE RED BUS IN BRISBANE
2,CSX TRAIN BESIDE THE CANAL (THE OLD WATER LEVEL ROUTE OF THE NEW YORK CENTRAL)
2,THE FREQUENT CHICKEN BUS ROUTE NEAR OUR &AMP;QUOT;NEIGHBORHOOD&AMP;QUOT; IN ANTIGUA.
2,THE AIRPLANE GOES OVER THE GUNKOU-BASHI BRIDGE OF NATIONAL ROUTE 171 WHILE CIRCLING APPROACHING.
2,DEAD GREENBRIAR ON THE ROUTE 66 BRIDGE OVER LAKE OVERHOLSER
0,AUBURN BRANCH COVERED BRIDGE ON EAST MAIN STREET (OLD NATIONAL ROAD) IN CLARK CENTER, ILLINOIS(LOOKING SOUTH FROM ROUTE 40)
0,SOMEWHERE IN DELAWARE ALONG AMTRAK'S NE CORRIDOR TRAIN ROUTE
2,SMOTHING SAND NEAR NEVADA ROAD EN ROUTE TO LAKE HAVASU
2,THE NEW ROUTE 66 BRIDGE THAT CROSS 11TH STREET NEAR RIVERSIDE
0,RED SKY OVER ROUTE 66.
0,JUST ORDINARY BUILDING. NICE GREEN SHOP SIGN IN ONE OF MY FAVOURITE NORDIC WALKING ROUTE AROUND MUNKKINIEMI.
2,A MALE &AMP;AMP; FEMALE BLUECRANE (SOUTH AFRICA'S NATIONAL BIRDS) PHOTOGRAPHED ON THE GAME DRIVE IN GARDEN ROUTE RANCH
